temperatura,humidade,unidade_temperatura
"15.044444444444443","0.42","c"
"55.16","0.54","f"
"","0.59","f"
"7.877777777777778","0.7","c"
"46.24","","f"
"46.28","0.73","f"
"5.155555555555556","0.96","c"
"1.7888888888888883","0.93","c"
"5.2888888888888905","0.92","c"
"42.62","0.86","f"
"","0.82","f"
"3.927777777777778","0.72","c"
"37.81","0.72","f"
"3.5388888888888874","0.71","c"
"37.0","0.76","f"
"4.194444444444443","0.71","c"
"5.8500000000000005","0.65","c"
"5.82222222222222","0.66","c"
"40.88","0.65","f"
"6.177777777777776","0.66","c"
"10.072222222222223","0.65","c"
"6.788888888888888","0.65","c"
"6.766666666666667","","c"
"","0.62","c"
"39.58","0.65","f"
"","0.69","f"
"34.36","0.81","f"
"","0.79","c"
"30.12","0.84","f"
"-0.2777777777777778","0.85","c"
"0.9722222222222222","0.89","c"
"32.03","","f"
"-2.422222222222222","0.92","c"
"-3.927777777777778","","c"
"-2.7722222222222213","0.96","c"
"29.02","","f"
"27.96","0.99","f"
"30.03","0.93","f"
"-0.8944444444444442","0.96","c"
"4.705555555555555","0.72","c"
"4.811111111111109","0.63","c"
"8.194444444444445","0.51","c"
"51.96","0.44","f"
"11.05","0.49","c"
"","0.5","c"
"11.205555555555556","0.53","c"
"","0.49","c"
"44.42","0.58","f"
"3.9055555555555563","0.7","c"
"39.96","0.7","f"
"37.54","","f"
"3.9611111111111126","0.67","c"
"36.74","0.7","f"
"37.45","0.72","f"
"3.111111111111112","0.74","c"
"2.922222222222221","","c"
"0.2722222222222233","0.73","c"
"-0.43888888888888844","","c"
"-0.9833333333333331","0.81","c"
"0.0777777777777781","0.85","c"
"-0.9000000000000006","0.91","c"
"34.22","0.79","f"
"","0.64","f"
"7.88888888888889","0.54","c"
"51.7","0.51","f"
"","0.49","c"
"12.82777777777778","0.45","c"
"13.88888888888889","0.44","c"
"14.97777777777778","0.42","c"
"15.02222222222222","0.42","c"
"14.133333333333333","0.44","c"
"12.249999999999998","0.57","c"
"51.92","0.61","f"
"7.427777777777777","0.7","c"
"6.377777777777776","0.71","c"
"42.76","0.71","f"
"42.6","0.7","f"
"4.605555555555555","","c"
"40.65","0.72","f"
"6.661111111111112","0.7","c"
"2.738888888888889","0.76","c"
"1.9499999999999988","0.8","c"
"1.3222222222222237","0.83","c"
"0.5777777777777773","0.89","c"
"32.1","0.89","f"
"0.9777777777777766","0.82","c"
"39.86","0.71","f"
"11.11111111111111","0.61","c"
"12.744444444444444","0.55","c"
"13.983333333333334","0.55","c"
"61.04","0.52","f"
"61.26","0.47","f"
"64.0","0.43","f"
"16.95555555555556","0.5","c"
"63.0","0.5","f"
"13.977777777777776","0.51","c"
"12.822222222222221","0.52","c"
"","0.58","c"
"51.96","0.57","f"
"50.13","0.61","f"
"7.572222222222223","0.63","c"
"","","c"
"10.555555555555555","0.61","c"
"","0.76","c"
"45.69","","f"
"7.016666666666668","0.63","c"
"5.922222222222221","0.69","c"
"42.13","0.76","f"
"","0.79","f"
"40.61","0.79","f"
"42.56","0.71","f"
"10.027777777777777","0.66","c"
"11.222222222222223","0.65","c"
"12.805555555555554","0.55","c"
"13.961111111111112","0.55","c"
"13.91111111111111","0.55","c"
"15.994444444444444","0.49","c"
"15.044444444444443","0.47","c"
"14.916666666666666","0.49","c"
"55.09","0.55","f"
"52.04","0.61","f"
"10.105555555555554","0.65","c"
"8.883333333333335","0.72","c"
"","0.74","c"
"6.344444444444445","0.75","c"
"4.733333333333335","0.79","c"
"6.916666666666668","0.73","c"
"42.36","0.81","f"
"5.744444444444446","0.81","c"
"5.255555555555556","0.85","c"
"4.661111111111111","","c"
"35.89","0.89","f"
"1.9555555555555573","0.92","c"
"2.983333333333332","","c"
"4.872222222222224","0.8","c"
"46.17","","f"
"49.89","0.71","f"
"51.84","0.67","f"
"12.572222222222223","0.61","c"
"12.650000000000002","0.68","c"
"12.750000000000002","0.64","c"
"12.527777777777777","0.66","c"
"12.122222222222222","0.67","c"
"10.955555555555556","0.81","c"
"47.55","0.86","f"
"7.511111111111114","0.89","c"
"45.36","0.89","f"
"46.45","0.93","f"
"","0.93","f"
"43.61","0.95","f"
"45.33","","f"
"44.17","0.64","f"
"37.88","0.4","f"
"4.200000000000001","0.6","c"
"37.34","0.61","f"
"38.26","0.62","f"
"1.3555555555555543","0.65","c"
"6.849999999999999","0.54","c"
"45.45","0.52","f"
"54.96","0.45","f"
"58.91","0.42","f"
"61.0","0.34","f"
"16.227777777777778","0.33","c"
"17.15","0.31","c"
"63.35","0.29","f"
"17.288888888888888","0.31","c"
"62.98","0.31","f"
"","0.28","c"
"57.32","0.29","f"
"12.422222222222222","0.27","c"
"","0.28","c"
"7.805555555555554","0.31","c"
"42.34","0.35","f"
"40.16","0.37","f"
"51.09","0.86","f"
"11.138888888888888","0.89","c"
"54.21","0.84","f"
"51.13","","f"
"11.138888888888888","0.89","c"
"52.47","0.9","f"
"12.177777777777779","0.86","c"
"54.05","0.86","f"
"55.37","0.9","f"
"","0.83","f"
"17.17777777777778","0.75","c"
"64.29","0.66","f"
"67.99","0.63","f"
"69.99","0.56","f"
"70.16","0.52","f"
"","0.46","c"
"72.16","0.52","f"
"22.322222222222226","0.48","c"
"70.36","0.56","f"
"66.58","0.66","f"
"17.794444444444444","","c"
"16.183333333333334","","c"
"58.12","0.8","f"
"13.966666666666667","0.82","c"
"12.894444444444446","","c"
"55.21","0.8","f"
"15.411111111111113","","c"
"53.13","0.83","f"
"10.694444444444445","0.86","c"
"51.6","0.86","f"
"","0.8","c"
"13.844444444444445","0.77","c"
"63.15","0.68","f"
"17.988888888888887","0.66","c"
"22.31666666666667","0.49","c"
"","0.41","c"
"76.21","0.4","f"
"79.17","0.39","f"
"27.12222222222222","0.43","c"
"80.71","0.38","f"
"80.63","0.38","f"
"26.399999999999995","0.34","c"
"25.25","0.44","c"
"24.16111111111111","","c"
"71.83","0.55","f"
"19.116666666666664","0.6","c"
"18.072222222222223","0.64","c"
"64.44","0.65","f"
"17.433333333333334","0.69","c"
"16.416666666666668","0.68","c"
"12.177777777777779","0.83","c"
"15.205555555555556","","c"
"59.33","0.66","f"
"57.15","0.73","f"
"15.16111111111111","0.71","c"
"15.672222222222224","0.69","c"
"17.349999999999998","0.66","c"
"","","c"
"19.766666666666666","0.46","c"
"","0.47","f"
"19.81111111111111","0.45","c"
"19.78888888888889","0.51","c"
"19.172222222222224","0.51","c"
"20.11666666666666","0.49","c"
"","0.43","c"
"","","c"
"71.92","0.43","f"
"70.0","0.43","f"
"17.733333333333334","0.64","c"
"57.16","0.77","f"
"13.933333333333332","0.8","c"
"56.47","0.85","f"
"","0.86","f"
"51.08","0.86","f"
"","0.71","f"
"10.533333333333335","0.89","c"
"10.533333333333335","0.86","c"
"","0.89","c"
"11.072222222222223","","c"
"14.894444444444446","0.83","c"
"19.683333333333337","0.58","c"
"21.13888888888889","0.49","c"
"22.800000000000004","0.48","c"
"75.23","0.4","f"
"25.11666666666666","0.42","c"
"79.17","0.42","f"
"","","c"
"","0.39","f"
"80.45","0.37","f"
"26.922222222222217","0.36","c"
"26.25","0.34","c"
"75.32","0.41","f"
"21.65","0.51","c"
"68.04","0.53","f"
"20.34444444444445","0.49","c"
"67.64","0.51","f"
"19.21666666666667","","c"
"16.038888888888888","0.66","c"
"","0.68","c"
"57.79","0.7","f"
"57.71","0.7","f"
"58.01","0.71","f"
"","0.7","c"
"62.84","0.64","f"
"20.0","0.55","c"
"70.41","0.53","f"
"24.14444444444444","","c"
"26.25","0.42","c"
"","0.41","f"
"82.45","0.45","f"
"82.92","0.46","f"
"","0.42","f"
"27.805555555555557","0.41","c"
"81.96","","f"
"27.11111111111111","0.38","c"
"25.294444444444444","0.49","c"
"23.011111111111113","0.5","c"
"68.66","0.59","f"
"66.54","0.62","f"
"19.90555555555555","0.51","c"
"64.96","0.55","f"
"16.694444444444443","0.62","c"
"15.25","0.84","c"
"17.62222222222222","0.65","c"
"","0.67","f"
"58.57","0.74","f"
"","","f"
"19.799999999999997","0.62","c"
"","0.54","f"
"75.25","0.49","f"
"79.21","0.43","f"
"27.011111111111113","0.39","c"
"27.88888888888889","0.31","c"
"82.79","0.36","f"
"28.533333333333335","0.38","c"
"83.08","0.36","f"
"82.59","0.33","f"
"","","f"
"","0.38","c"
"63.92","0.66","f"
"63.36","0.65","f"
"16.044444444444444","0.79","c"
"15.027777777777779","0.84","c"
"15.227777777777776","0.87","c"
"","0.9","c"
"14.97777777777778","0.9","c"
"11.405555555555557","0.81","c"
"","","c"
"56.75","0.86","f"
"12.850000000000001","0.86","c"
"12.200000000000001","","c"
"54.96","0.83","f"
"14.688888888888888","0.73","c"
"14.983333333333333","0.72","c"
"15.116666666666667","0.67","c"
"","0.58","c"
"64.13","","f"
"67.75","0.57","f"
"19.894444444444446","0.56","c"
"19.86111111111111","0.53","c"
"19.88333333333334","0.53","c"
"19.111111111111114","","c"
"17.849999999999998","0.59","c"
"17.288888888888888","0.58","c"
"16.455555555555556","0.61","c"
"60.79","0.62","f"
"59.63","0.66","f"
"58.01","0.69","f"
"13.15","","c"
"51.88","0.8","f"
"12.63888888888889","0.71","c"
"8.683333333333334","0.83","c"
"8.605555555555558","0.83","c"
"9.11111111111111","0.83","c"
"9.8","0.86","c"
"53.77","0.75","f"
"14.827777777777776","0.63","c"
"17.105555555555554","0.52","c"
"17.77777777777778","","c"
"65.93","0.47","f"
"66.12","0.47","f"
"68.04","0.4","f"
"19.038888888888884","0.51","c"
"64.5","","f"
"66.33","0.51","f"
"19.07777777777778","0.48","c"
"64.49","","f"
"","0.55","c"
"16.43888888888889","","c"
"13.95","0.76","c"
"13.838888888888887","0.8","c"
"13.127777777777778","0.81","c"
"55.91","0.77","f"
"12.777777777777779","","c"
"52.16","0.83","f"
"11.688888888888888","0.66","c"
"52.87","0.65","f"
"52.24","","f"
"11.06111111111111","0.72","c"
"53.87","0.67","f"
"54.09","0.67","f"
"55.21","0.59","f"
"13.083333333333332","","c"
"14.194444444444443","0.53","c"
"14.233333333333333","0.51","c"
"","0.5","f"
"59.82","0.47","f"
"","0.5","c"
"13.283333333333331","0.7","c"
"","0.75","f"
"52.94","0.83","f"
"52.69","0.83","f"
"52.63","","f"
"11.383333333333335","0.78","c"
"11.777777777777779","0.76","c"
"52.15","0.82","f"
"51.37","0.85","f"
"51.2","0.86","f"
"55.27","0.91","f"
"51.17","0.83","f"
"51.13","0.83","f"
"10.666666666666668","0.85","c"
"11.138888888888888","0.8","c"
"12.227777777777776","","c"
"54.18","0.76","f"
"13.93888888888889","0.72","c"
"14.055555555555554","0.72","c"
"15.044444444444443","0.78","c"
"15.355555555555554","0.77","c"
"16.394444444444442","0.71","c"
"63.23","0.72","f"
"64.51","0.69","f"
"18.044444444444448","","c"
"63.43","","f"
"61.72","0.79","f"
"15.488888888888889","0.85","c"
"","0.86","c"
"15.233333333333336","0.86","c"
"14.683333333333334","","c"
"","0.91","c"
"39.3","0.32","f"
"","","f"
"4.788888888888888","0.39","c"
"0.9722222222222222","0.43","c"
"29.33","0.52","f"
"-2.4777777777777783","0.54","c"
"-1.0444444444444438","0.51","c"
"0.47777777777777747","0.45","c"
"39.87","0.37","f"
"6.061111111111109","0.31","c"
"52.03","0.27","f"
"","0.26","c"
"12.838888888888889","0.26","c"
"58.95","0.2","f"
"15.13888888888889","0.26","c"
"16.15555555555555","0.25","c"
"61.12","0.19","f"
"61.279999999999994","0.23","f"
"59.28","0.23","f"
"13.027777777777779","0.31","c"
"11.41111111111111","0.3","c"
"8.68888888888889","0.33","c"
"45.87","0.32","f"
"45.42","0.34","f"
"58.17","0.9","f"
"57.25","0.9","f"
"59.82","","f"
"12.938888888888888","0.9","c"
"12.894444444444446","","c"
"12.449999999999998","0.91","c"
"55.13","0.9","f"
"55.25","0.96","f"
"14.21111111111111","0.93","c"
"15.166666666666666","0.93","c"
"18.894444444444446","0.74","c"
"","","f"
"21.16111111111111","0.68","c"
"","0.6","c"
"","0.6","f"
"72.26","0.59","f"
"","","c"
"22.861111111111114","0.57","c"
"72.3","","f"
"21.3","0.72","c"
"20.227777777777774","0.72","c"
"63.38","0.86","f"
"17.244444444444444","","c"
"","0.87","c"
"17.16111111111111","0.84","c"
"60.93","0.87","f"
"63.02","0.73","f"
"58.93","0.87","f"
"57.05","","f"
"13.855555555555554","0.9","c"
"59.05","0.87","f"
"17.716666666666665","0.84","c"
"20.761111111111113","0.7","c"
"72.93","0.66","f"
"","0.62","f"
"25.061111111111114","0.54","c"
"26.18333333333333","0.5","c"
"81.47","0.46","f"
"27.722222222222225","0.49","c"
"27.950000000000003","0.45","c"
"27.76111111111111","0.42","c"
"27.194444444444443","0.44","c"
"81.11","0.44","f"
"25.18333333333333","0.57","c"
"23.37222222222222","0.66","c"
"21.32222222222222","0.67","c"
"69.12","0.66","f"
"70.06","0.6","f"
"67.21","","f"
"64.38","0.7","f"
"15.222222222222221","0.82","c"
"17.805555555555557","0.7","c"
"17.22222222222222","0.73","c"
"16.77777777777778","0.8","c"
"62.93","0.76","f"
"18.899999999999995","0.73","c"
"21.116666666666667","0.68","c"
"73.34","0.65","f"
"24.099999999999998","0.61","c"
"77.6","","f"
"26.36666666666666","0.59","c"
"28.116666666666667","0.53","c"
"28.649999999999995","0.53","c"
"84.66","0.5","f"
"28.872222222222224","0.47","c"
"","0.52","f"
"22.366666666666667","0.63","c"
"70.22","0.67","f"
"21.266666666666666","0.62","c"
"17.40555555555555","0.74","c"
"64.46","0.72","f"
"17.055555555555557","","c"
"16.34444444444445","0.8","c"
"60.43","0.83","f"
"60.27","0.88","f"
"59.96","0.87","f"
"14.516666666666667","0.87","c"
"57.39","0.87","f"
"","0.87","f"
"17.716666666666665","0.84","c"
"67.59","0.74","f"
"70.1","0.68","f"
"73.14","0.62","f"
"23.966666666666665","","c"
"25.144444444444446","0.54","c"
"","0.42","c"
"27.52777777777778","0.46","c"
"82.43","0.46","f"
"28.044444444444448","0.45","c"
"83.28","0.44","f"
"82.64","0.48","f"
"27.5","0.47","c"
"74.19","0.68","f"
"70.25","","f"
"21.13888888888889","0.8","c"
"20.227777777777774","","c"
"18.594444444444445","0.73","c"
"63.33","0.78","f"
"16.93888888888889","0.84","c"
"","0.84","f"
"16.183333333333334","0.84","c"
"58.72","0.87","f"
"16.16111111111111","0.87","c"
"64.05","0.73","f"
"","","c"
"21.20555555555556","0.63","c"
"22.849999999999998","0.65","c"
"76.73","0.54","f"
"26.16111111111111","","c"
"81.98","0.5","f"
"81.57","0.46","f"
"82.84","0.48","f"
"82.34","0.46","f"
"28.038888888888888","0.44","c"
"28.049999999999997","0.53","c"
"24.233333333333334","0.57","c"
"73.56","","f"
"70.38","0.68","f"
"19.099999999999998","0.77","c"
"19.355555555555558","0.75","c"
"17.82777777777778","0.81","c"
"15.672222222222224","0.87","c"
"16.355555555555554","","c"
"15.577777777777776","0.87","c"
"60.92","0.85","f"
"18.022222222222222","0.8","c"
"","0.79","c"
"20.98333333333333","0.69","c"
"23.594444444444445","0.65","c"
"26.06666666666667","0.54","c"
"28.127777777777776","0.49","c"
"28.35","0.52","c"
"21.849999999999998","0.7","c"
"20.561111111111114","0.76","c"
"21.17777777777778","0.74","c"
"70.26","0.78","f"
"21.194444444444446","","c"
"68.0","0.79","f"
"21.072222222222226","0.64","c"
"68.09","0.73","f"
"18.188888888888886","0.85","c"
"","0.87","f"
"","0.81","f"
"17.333333333333332","0.88","c"
"61.13","0.9","f"
"61.0","0.9","f"
"17.84444444444445","0.91","c"
"57.38","0.9","f"
"15.116666666666667","0.9","c"
"15.68333333333333","0.93","c"
"","0.92","f"
"66.05","0.84","f"
"20.83888888888889","0.76","c"
"22.75555555555555","0.73","c"
"24.983333333333334","0.64","c"
"26.016666666666666","0.61","c"
"28.033333333333328","0.56","c"
"28.200000000000003","0.49","c"
"82.44","0.46","f"
"84.63","0.46","f"
"29.033333333333335","0.46","c"
"83.8","0.43","f"
"82.4","0.53","f"
"79.01","0.58","f"
"25.216666666666665","0.57","c"
"22.872222222222224","0.66","c"
"71.96","0.67","f"
"71.13","","f"
"19.566666666666666","0.76","c"
"18.42777777777778","0.81","c"
"19.099999999999998","0.8","c"
"17.800000000000004","0.82","c"
"17.82222222222222","0.87","c"
"17.444444444444443","0.88","c"
"64.0","","f"
"68.01","0.78","f"
"71.95","0.69","f"
"75.09","","f"
"24.00555555555555","0.61","c"
"","0.55","c"
"27.41111111111111","0.47","c"
"27.872222222222224","0.46","c"
"82.1","0.52","f"
"27.505555555555556","0.4","c"
"81.94","0.42","f"
"82.59","0.47","f"
"27.733333333333334","0.5","c"
"24.066666666666663","0.61","c"
"73.06","0.7","f"
"71.97","0.68","f"
"71.76","0.66","f"
"20.933333333333337","0.66","c"
"66.58","0.77","f"
"65.71","0.84","f"
"17.38888888888889","0.82","c"
"17.755555555555556","0.84","c"
"62.04","0.84","f"
"15.677777777777777","0.88","c"
"17.644444444444442","0.9","c"
"","0.79","f"
"69.75","0.71","f"
"22.75555555555555","0.66","c"
"23.88888888888889","0.62","c"
"78.57","0.55","f"
"27.644444444444446","","c"
"27.24444444444445","0.44","c"
"80.7","0.4","f"
"27.68888888888889","0.43","c"
"81.8","0.43","f"
"80.93","0.47","f"
"21.027777777777775","0.58","c"
"17.849999999999998","0.83","c"
"64.48","0.84","f"
"17.755555555555556","0.79","c"
"17.22222222222222","0.84","c"
"63.21","0.85","f"
"16.688888888888886","","c"
"16.20555555555556","","c"
"58.02","0.86","f"
"16.605555555555554","0.84","c"
"15.050000000000002","0.83","c"
"14.66111111111111","0.83","c"
"","0.83","c"
"15.955555555555556","0.73","c"
"62.67","0.65","f"
"63.12","0.58","f"
"67.91","0.45","f"
"21.016666666666666","0.42","c"
"72.0","0.38","f"
"72.08","0.35","f"
"73.1","0.38","f"
"73.04","","f"
"22.89444444444444","0.34","c"
"22.561111111111114","0.39","c"
"","0.43","c"
"13.983333333333334","0.82","c"
"57.31","0.83","f"
"57.05","0.89","f"
"","0.86","c"
"57.94","0.88","f"
"6.883333333333334","","c"
"6.244444444444445","0.35","c"
"10.78888888888889","0.74","c"
"4.555555555555557","","c"
"2.5055555555555546","0.5","c"
"36.88","0.43","f"
"","0.39","c"
"7.1499999999999995","","c"
"50.21","0.42","f"
"54.2","0.42","f"
"14.972222222222221","0.39","c"
"63.88","0.31","f"
"64.28","0.28","f"
"66.16","0.3","f"
"68.16","0.28","f"
"21.033333333333335","0.29","c"
"68.11","0.32","f"
"20.144444444444446","","c"
"66.16","0.3","f"
"64.08","0.33","f"
"64.07","0.31","f"
"17.17222222222222","0.35","c"
"59.96","0.4","f"
"58.31","0.56","f"
"","","c"
"13.822222222222223","0.9","c"
"10.305555555555554","0.87","c"
"13.28888888888889","0.9","c"
"12.66111111111111","0.9","c"
"53.1","0.87","f"
"12.083333333333334","0.92","c"
"12.177777777777779","0.8","c"
"56.84","0.78","f"
"14.961111111111112","0.77","c"
"61.01","","f"
"60.95","0.68","f"
"17.805555555555557","0.6","c"
"64.14","0.6","f"
"18.733333333333334","0.61","c"
"19.91111111111111","0.53","c"
"19.983333333333334","0.53","c"
"19.822222222222226","0.5","c"
"18.75","","c"
"63.84","0.57","f"
"61.02","0.62","f"
"56.96","0.72","f"
"56.79","0.7","f"
"12.716666666666667","0.76","c"
"52.05","0.83","f"
"","0.83","c"
"10.177777777777777","0.87","c"
"46.1","0.86","f"
"8.072222222222223","0.86","c"
"44.19","0.9","f"
"8.972222222222221","0.86","c"
"53.84","0.81","f"
"56.61","0.74","f"
"14.955555555555557","0.72","c"
"61.01","0.67","f"
"65.06","0.58","f"
"63.92","0.57","f"
"18.916666666666668","","c"
"66.06","0.57","f"
"68.17","0.53","f"
"68.38","0.49","f"
"69.78","0.49","f"
"69.3","0.47","f"
"18.977777777777774","0.56","c"
"","0.64","c"
"15.13888888888889","0.72","c"
"57.96","0.73","f"
"56.32","0.81","f"
"13.866666666666667","0.64","c"
"55.13","0.72","f"
"13.383333333333335","0.83","c"
"11.733333333333333","0.77","c"
"52.96","0.78","f"
"52.47","0.76","f"
"52.13","","f"
"11.205555555555556","0.67","c"
"12.855555555555556","0.61","c"
"55.2","0.59","f"
"17.07222222222222","0.54","c"
"18.011111111111113","0.54","c"
"19.944444444444446","0.44","c"
"20.016666666666666","0.48","c"
"68.3","","f"
"68.17","","f"
"68.17","0.57","f"
"","0.59","c"
"15.366666666666665","0.85","c"
"","0.72","c"
"57.87","","f"
"","0.83","f"
"13.983333333333334","","c"
"57.41","0.81","f"
"13.91111111111111","0.76","c"
"56.12","0.83","f"
"","0.9","f"
"56.08","0.81","f"
"13.311111111111112","0.81","c"
"13.427777777777779","0.82","c"
"55.96","","f"
"56.87","0.84","f"
"16.0","0.79","c"
"63.83","0.74","f"
"19.87777777777778","0.64","c"
"71.6","0.6","f"
"73.0","0.51","f"
"24.88333333333334","0.45","c"
"24.916666666666664","","c"
"78.53","0.4","f"
"78.57","0.37","f"
"25.605555555555558","0.38","c"
"74.24","0.48","f"
"72.2","0.47","f"
"","0.65","f"
"19.772222222222226","0.62","c"
"17.12222222222222","0.82","c"
"15.838888888888887","0.87","c"
"","0.87","c"
"","0.9","c"
"55.98","0.93","f"
"","0.9","f"
"14.949999999999998","0.9","c"
"15.055555555555555","0.9","c"
"58.91","0.93","f"
"15.0","0.93","c"
"16.06111111111111","0.93","c"
"17.17222222222222","0.81","c"
"","","f"
"17.988888888888887","0.73","c"
"64.09","0.7","f"
"61.32","0.8","f"
"61.61","","f"
"60.14","0.84","f"
"13.93888888888889","0.83","c"
"13.361111111111109","0.95","c"
"57.09","0.9","f"
"55.27","0.96","f"
"13.11111111111111","0.95","c"
"12.82777777777778","0.96","c"
"13.361111111111109","0.93","c"
